id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/14/value,qualifier/15/value
2353345227,148,14,1,14,49,5rurqie3qt1qav9ir5mkqinn,1,93.9,64.8,2021-11-07T19:00:21.269Z,2021-11-07T19:02:00Z,3218010437,231,53.8,3218010429,102,55.2,3218010419,73,,3218010425,55,147,3218010435,230,98.8,3218010431,103,5.1,3218010433,214,,3218010423,154,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,3218010421,29,3218010069,64,,,,3218010067,20,,3218003417,22,3218003421,56,,Center,,,,,,,,,,,,,,,
2353373361,474,61,1,14,50,5rurqie3qt1qav9ir5mkqinn,0,91.4,47.8,2021-11-07T19:00:21.304Z,2021-11-07T19:39:23Z,3218161429,56,Center,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345267,121,12,1,14,53,cz26xwowfjp8ei14n9z2ac135,1,3.8,52.1,2021-11-07T19:00:24.939Z,2021-11-07T19:00:27Z,3218003633,141,80.6,3218003631,140,5.0,3218003635,212,19.4,3218003637,213,1.5,3218003629,56,Back,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345291,122,1,1,14,56,cz26xwowfjp8ei14n9z2ac135,1,5,80.6,2021-11-07T19:00:27.578Z,2021-11-07T19:00:29Z,3218003773,212,9.6,3218003771,141,79.0,3218003775,213,6.2,3218003769,140,14.1,3218003767,56,Back,,,,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345313,123,1,1,14,58,cz26xwowfjp8ei14n9z2ac135,0,14.1,79,2021-11-07T19:00:29.850Z,2021-11-07T19:00:32Z,3218003891,56,Back,3218003893,140,22.6,3218003897,212,10.3,3218003895,141,86.5,3218003899,213,0.5,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345301,149,61,1,14,59,5rurqie3qt1qav9ir5mkqinn,1,80.7,9.5,2021-11-07T19:00:31.219Z,2021-11-07T19:00:31Z,3218003827,56,Right,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345373,124,1,1,15,5,cz26xwowfjp8ei14n9z2ac135,0,22.6,86.5,2021-11-07T19:00:36.708Z,2021-11-07T19:00:37Z,3218004181,56,Center,3218004185,140,60.0,3218004189,141,54.6,3218004193,212,44.9,3218004177,155,,3218004199,1,,3218004197,213,5.8,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345351,150,49,1,15,5,5rurqie3qt1qav9ir5mkqinn,1,60.9,18,2021-11-07T19:00:36.733Z,2021-11-07T19:00:36Z,,,,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345379,151,1,1,15,5,5rurqie3qt1qav9ir5mkqinn,1,60.9,18,2021-11-07T19:00:36.955Z,2021-11-07T19:00:38Z,3218004211,56,Center,3218004213,140,69.1,3218004215,141,38.6,3218004217,212,16.4,3218004219,213,1.0,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345421,152,1,1,15,6,5rurqie3qt1qav9ir5mkqinn,1,69.1,38.6,2021-11-07T19:00:38.107Z,2021-11-07T19:00:41Z,3218004459,141,46.9,3218004455,140,45.1,3218004453,56,Back,3218004463,213,2.9,3218004461,212,25.8,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345451,153,1,1,15,10,5rurqie3qt1qav9ir5mkqinn,1,40.9,81.7,2021-11-07T19:00:41.852Z,2021-11-07T19:00:43Z,3218004603,213,5.0,3218004601,212,34.5,3218004605,1,,3218004595,56,Center,3218004597,140,50.7,3218004599,141,33.3,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345489,154,1,1,15,11,5rurqie3qt1qav9ir5mkqinn,1,50.7,33.3,2021-11-07T19:00:43.235Z,2021-11-07T19:00:46Z,3218004835,212,17.5,3218004831,140,41.0,3218004833,141,12.3,3218004837,213,4.1,3218004829,56,Back,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345549,155,1,1,15,14,5rurqie3qt1qav9ir5mkqinn,1,41,12.3,2021-11-07T19:00:45.924Z,2021-11-07T19:00:50Z,3218005171,213,0.8,3218005167,141,35.2,3218005169,212,22.4,3218005165,140,56.4,3218005163,56,Center,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345573,156,1,1,15,19,5rurqie3qt1qav9ir5mkqinn,1,56.4,35.2,2021-11-07T19:00:50.459Z,2021-11-07T19:00:51Z,3218005283,213,5.6,3218005281,212,30.3,3218005275,56,Right,3218005277,140,79.6,3218005279,141,8.8,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345651,157,1,1,15,20,5rurqie3qt1qav9ir5mkqinn,1,78,10.1,2021-11-07T19:00:51.740Z,2021-11-07T19:00:56Z,3218005637,141,27.7,3218005639,212,20.3,3218005641,213,2.5,3218005633,56,Center,3218005635,140,62.4,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345709,158,1,1,15,25,5rurqie3qt1qav9ir5mkqinn,1,64.1,30.4,2021-11-07T19:00:56.660Z,2021-11-07T19:00:59Z,3218005917,1,,3218005905,155,,3218005915,213,1.1,3218005909,140,82.9,3218005913,212,45.0,3218005911,141,89.9,3218005907,56,Left,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345749,159,1,1,15,28,5rurqie3qt1qav9ir5mkqinn,1,82.9,89.9,2021-11-07T19:00:59.516Z,2021-11-07T19:01:02Z,3218006125,140,94.8,3218006131,213,5.5,3218006123,56,Center,3218006127,141,72.9,3218006129,212,17.0,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345793,160,1,1,15,31,5rurqie3qt1qav9ir5mkqinn,1,92.2,73.5,2021-11-07T19:01:02.868Z,2021-11-07T19:01:07Z,3218006389,56,Left,3218006393,141,91.4,3218006391,140,75.2,3218006395,212,21.6,3218006397,213,2.5,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345809,161,1,1,15,35,5rurqie3qt1qav9ir5mkqinn,0,79.6,89.9,2021-11-07T19:01:06.948Z,2021-11-07T19:01:08Z,3218006485,2,,3218006497,213,5.2,3218006487,155,,3218006489,56,Center,3218006495,212,27.4,3218006491,140,91.4,3218006493,141,54.0,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346083,125,12,1,15,38,cz26xwowfjp8ei14n9z2ac135,1,15.4,33.3,2021-11-07T19:01:09.907Z,2021-11-07T19:01:27Z,3218007993,141,34.6,3218007991,140,28.3,3218007995,212,13.6,3218007997,213,0.1,3218007989,56,Back,,,,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345893,162,1,1,15,40,5rurqie3qt1qav9ir5mkqinn,1,68.2,53.7,2021-11-07T19:01:11.427Z,2021-11-07T19:01:14Z,3218006965,140,64.4,3218006963,56,Center,3218006969,212,15.6,3218006967,141,31.5,3218006971,213,4.5,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353345977,163,1,1,15,43,5rurqie3qt1qav9ir5mkqinn,1,64.7,27.7,2021-11-07T19:01:14.820Z,2021-11-07T19:01:18Z,3218007379,212,29.5,3218007375,141,13.4,3218007371,140,91.2,3218007367,56,Right,3218007387,213,5.9,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346099,164,1,1,15,47,5rurqie3qt1qav9ir5mkqinn,1,96.8,11.9,2021-11-07T19:01:18.875Z,2021-11-07T19:01:27Z,3218008075,2,,3218008089,1,,3218008087,213,1.6,3218008079,56,Left,3218008077,155,,3218008085,212,54.8,3218008083,141,92.4,3218008081,140,94.2,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346101,165,50,1,15,55,5rurqie3qt1qav9ir5mkqinn,1,91.4,90.2,2021-11-07T19:01:26.890Z,2021-11-07T19:01:31Z,3218008271,233,126,3218008093,56,Left,3218008095,286,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346119,126,7,1,15,55,cz26xwowfjp8ei14n9z2ac135,1,8.6,9.8,2021-11-07T19:01:26.891Z,2021-11-07T19:01:30Z,3218008149,285,,3218008213,233,165,3218008147,56,Back,,,,,,,,,,,,,,,,egntdpd5mpnv6i8n8uv4yolhx,Z. Wyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346125,127,49,1,15,57,cz26xwowfjp8ei14n9z2ac135,1,8.2,13.8,2021-11-07T19:01:28.874Z,2021-11-07T19:01:29Z,,,,,,,,,,,,,,,,,,,,,,,,,egntdpd5mpnv6i8n8uv4yolhx,Z. Wyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346157,128,1,1,15,58,cz26xwowfjp8ei14n9z2ac135,1,13.3,16.7,2021-11-07T19:01:30.050Z,2021-11-07T19:01:32Z,3218008401,213,1.4,3218008399,212,6.9,3218008397,141,26.8,3218008393,56,Back,3218008395,140,14.2,,,,,,,,,,egntdpd5mpnv6i8n8uv4yolhx,Z. Wyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346183,129,3,1,16,1,cz26xwowfjp8ei14n9z2ac135,1,17.8,24.9,2021-11-07T19:01:32.795Z,2021-11-07T19:01:34Z,3218008527,285,,3218008525,56,Back,3218008531,233,166,,,,,,,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346175,166,45,1,16,1,5rurqie3qt1qav9ir5mkqinn,0,82.2,75.1,2021-11-07T19:01:32.795Z,2021-11-07T19:01:35Z,3218008579,233,129,3218008473,286,,3218008471,56,Center,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346197,130,1,1,16,3,cz26xwowfjp8ei14n9z2ac135,1,14.1,25.2,2021-11-07T19:01:34.554Z,2021-11-07T19:01:35Z,3218008615,212,13.4,3218008617,213,4.9,3218008613,141,5.9,3218008611,140,16.6,3218008609,56,Back,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346249,131,1,1,16,4,cz26xwowfjp8ei14n9z2ac135,1,16.6,5.9,2021-11-07T19:01:35.787Z,2021-11-07T19:01:40Z,3218008923,213,2.1,3218008921,212,9.9,3218008917,140,11.7,3218008915,56,Back,3218008919,141,18.3,,,,,,,,,,egntdpd5mpnv6i8n8uv4yolhx,Z. Wyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346315,132,1,1,16,8,cz26xwowfjp8ei14n9z2ac135,0,15.7,29.7,2021-11-07T19:01:40.139Z,2021-11-07T19:38:06Z,3218009253,155,,3218009279,1,,3218009277,213,1.5,3218009261,56,Back,3218009265,140,21.1,3218009273,212,49.1,3218009257,196,,3218009269,141,100.0,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346565,134,43,1,16,10,cz26xwowfjp8ei14n9z2ac135,1,0,0,2021-11-07T19:01:42.026Z,2021-11-07T19:39:56Z,3218010575,212,14.3,3218010573,141,90.0,3218010571,140,9.7,3218163267,144,1,3218010569,56,Back,3218010579,213,3.7,3218011321,189,0,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346323,133,5,1,16,12,cz26xwowfjp8ei14n9z2ac135,0,17.9,101.2,2021-11-07T19:01:43.702Z,2021-11-07T19:01:55Z,3218009319,56,Back,3218010093,233,167,3218009321,347,,,,,,,,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346465,167,5,1,16,12,5rurqie3qt1qav9ir5mkqinn,1,82.1,-1.2,2021-11-07T19:01:43.702Z,2021-11-07T19:40:40Z,3218010081,233,133,3218010037,347,,3218010035,56,Right,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346595,168,1,1,16,25,5rurqie3qt1qav9ir5mkqinn,1,85.3,0,2021-11-07T19:01:56.795Z,2021-11-07T19:06:20Z,3218010739,107,,3218010741,56,Right,3218010743,140,93.6,3218010747,212,12.9,3218010745,141,12.8,3218010749,213,0.8,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346601,169,1,1,16,32,5rurqie3qt1qav9ir5mkqinn,0,93.6,12.8,2021-11-07T19:02:03.972Z,2021-11-07T19:07:05Z,3218010801,141,68.8,3218010805,212,38.1,3218010793,155,,3218010791,2,,3218010795,56,Center,3218010809,213,1.5,3218010811,1,,3218010799,140,94.5,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346621,135,1,1,16,33,cz26xwowfjp8ei14n9z2ac135,0,10.4,31,2021-11-07T19:02:04.515Z,2021-11-07T19:25:20Z,3218010911,141,37.6,3218010913,212,4.8,3218010909,140,8.8,3218010905,3,,3218010907,56,Back,3218010915,213,1.9,,,,,,,egntdpd5mpnv6i8n8uv4yolhx,Z. Wyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346613,170,1,1,16,33,5rurqie3qt1qav9ir5mkqinn,0,94.5,68.8,2021-11-07T19:02:05.115Z,2021-11-07T19:02:05Z,3218010857,56,Center,3218010855,3,,3218010859,140,93.4,3218010863,212,13.4,3218010861,141,49.1,3218010865,213,4.6,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346705,136,12,1,16,34,cz26xwowfjp8ei14n9z2ac135,1,8.8,37.6,2021-11-07T19:02:06.219Z,2021-11-07T19:02:12Z,3218011309,140,40.1,3218011313,212,33.8,3218011311,141,26.1,3218011307,56,Back,3218011315,213,6.0,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346675,171,1,1,16,36,5rurqie3qt1qav9ir5mkqinn,0,62.5,76.6,2021-11-07T19:02:08.259Z,2021-11-07T19:02:09Z,3218011179,140,88.5,3218011177,56,Center,3218011185,213,6.2,3218011181,141,71.4,3218011183,212,27.5,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346971,138,1,1,16,43,cz26xwowfjp8ei14n9z2ac135,0,31.2,65.5,2021-11-07T19:02:14.586Z,2021-11-07T19:08:30Z,3218012649,212,18.5,3218012645,140,35.1,3218012647,141,38.9,3218012643,56,Back,3218012653,213,4.9,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346823,137,1,1,16,43,cz26xwowfjp8ei14n9z2ac135,0,27.9,22.2,2021-11-07T19:02:14.906Z,2021-11-07T19:02:18Z,3218011919,140,45.5,3218011917,56,Back,3218011921,141,13.8,3218011923,212,19.3,3218011927,213,6.0,,,,,,,,,,nygly0mk02elp9ylmq30xhw5,T. Yallop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346805,172,8,1,16,46,5rurqie3qt1qav9ir5mkqinn,1,75.7,82.6,2021-11-07T19:02:17.468Z,2021-11-07T19:02:17Z,3218011837,56,Left,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346921,173,1,1,16,46,5rurqie3qt1qav9ir5mkqinn,1,75.7,82.6,2021-11-07T19:02:18.123Z,2021-11-07T19:02:25Z,3218012413,213,3.8,3218012409,141,41.2,3218012411,212,49.2,3218012407,140,37.3,3218012415,1,,3218012405,56,Back,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346953,174,1,1,16,54,5rurqie3qt1qav9ir5mkqinn,1,47.2,37.3,2021-11-07T19:02:25.459Z,2021-11-07T19:02:27Z,3218012549,141,34.9,3218012545,56,Center,3218012547,140,69.4,3218012553,213,6.2,3218012551,212,23.4,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353346955,175,61,1,16,56,5rurqie3qt1qav9ir5mkqinn,0,69.4,34.9,2021-11-07T19:02:27.675Z,2021-11-07T19:02:28Z,3218012559,56,Center,,,,,,,,,,,,,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347027,139,1,1,16,59,cz26xwowfjp8ei14n9z2ac135,1,34.5,39.4,2021-11-07T19:02:30.634Z,2021-11-07T19:02:31Z,3218012869,213,3.4,3218012865,141,37.9,3218012867,212,4.5,3218012861,140,30.3,3218012859,56,Back,,,,,,,,,,nygly0mk02elp9ylmq30xhw5,T. Yallop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347031,140,49,1,17,0,cz26xwowfjp8ei14n9z2ac135,1,30.3,37.9,2021-11-07T19:02:31.683Z,2021-11-07T19:02:32Z,,,,,,,,,,,,,,,,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347071,141,1,1,17,1,cz26xwowfjp8ei14n9z2ac135,1,31,38.5,2021-11-07T19:02:32.898Z,2021-11-07T19:02:34Z,3218013127,141,67.6,3218013119,56,Back,3218013135,213,1.5,3218013131,212,19.9,3218013123,140,33.2,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347099,142,1,1,17,3,cz26xwowfjp8ei14n9z2ac135,0,33.2,67.6,2021-11-07T19:02:34.802Z,2021-11-07T19:02:37Z,3218013281,213,5.8,3218013275,141,56.6,3218013277,212,17.2,3218013273,140,48.0,3218013271,56,Back,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347149,176,8,1,17,9,5rurqie3qt1qav9ir5mkqinn,1,44.7,40.1,2021-11-07T19:02:40.788Z,2021-11-07T19:02:40Z,3218013509,56,Back,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347189,177,1,1,17,10,5rurqie3qt1qav9ir5mkqinn,1,44.7,40.1,2021-11-07T19:02:41.475Z,2021-11-07T19:02:43Z,3218013687,212,16.2,3218013685,141,17.1,3218013689,213,4.5,3218013683,140,40.8,3218013681,56,Back,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347195,178,49,1,17,11,5rurqie3qt1qav9ir5mkqinn,1,40.8,17.1,2021-11-07T19:02:42.923Z,2021-11-07T19:02:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347231,179,1,1,17,11,5rurqie3qt1qav9ir5mkqinn,1,40.8,17.1,2021-11-07T19:02:43.147Z,2021-11-07T19:02:44Z,3218013899,56,Center,3218013905,212,25.3,3218013907,213,0.9,3218013901,140,56.5,3218013903,141,45.4,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347257,180,1,1,17,12,5rurqie3qt1qav9ir5mkqinn,1,52.6,44.2,2021-11-07T19:02:44.259Z,2021-11-07T19:02:46Z,3218014023,56,Center,3218014031,213,1.3,3218014025,140,57.6,3218014029,212,22.8,3218014027,141,76.9,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347287,181,1,1,17,14,5rurqie3qt1qav9ir5mkqinn,1,57.2,78.1,2021-11-07T19:02:45.460Z,2021-11-07T19:02:47Z,3218014183,56,Back,3218014185,140,49.4,3218014191,213,4.2,3218014189,212,16.1,3218014187,141,57.8,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347323,182,1,1,17,16,5rurqie3qt1qav9ir5mkqinn,1,50.8,70,2021-11-07T19:02:47.581Z,2021-11-07T19:02:50Z,3218014405,213,3.7,3218014403,212,21.4,3218014401,141,53.3,3218014399,140,33.5,3218014397,56,Back,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347399,183,1,1,17,19,5rurqie3qt1qav9ir5mkqinn,1,33.5,53.3,2021-11-07T19:02:50.515Z,2021-11-07T19:02:57Z,3218014799,213,5.3,3218014797,212,27.9,3218014795,141,20.1,3218014793,140,49.1,3218014791,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347427,184,1,1,17,26,5rurqie3qt1qav9ir5mkqinn,1,46,29.1,2021-11-07T19:02:57.580Z,2021-11-07T19:02:59Z,3218014943,140,75.6,3218014941,56,Right,3218014945,141,7.1,3218014951,1,,3218014947,212,34.5,3218014949,213,5.8,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347449,185,1,1,17,27,5rurqie3qt1qav9ir5mkqinn,0,75.6,7.1,2021-11-07T19:02:59.291Z,2021-11-07T19:03:00Z,3218015069,213,0.2,3218015065,141,10.6,3218015067,212,12.7,3218015061,56,Right,3218015063,140,87.5,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347461,143,8,1,17,30,cz26xwowfjp8ei14n9z2ac135,1,21.7,84.1,2021-11-07T19:03:01.458Z,2021-11-07T19:03:01Z,3218015141,56,Back,,,,,,,,,,,,,,,,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347565,144,5,1,17,30,cz26xwowfjp8ei14n9z2ac135,0,17.3,101.2,2021-11-07T19:03:01.668Z,2021-11-07T19:40:40Z,3218015661,347,,3218015725,233,186,3218015659,56,Back,,,,,,,,,,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347505,186,5,1,17,30,5rurqie3qt1qav9ir5mkqinn,1,82.7,-1.2,2021-11-07T19:03:01.668Z,2021-11-07T19:03:09Z,3218015391,347,,3218015701,233,144,3218015389,56,Right,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347613,187,1,1,17,34,5rurqie3qt1qav9ir5mkqinn,1,83.6,0,2021-11-07T19:03:05.467Z,2021-11-07T19:03:11Z,3218015915,56,Right,3218015913,107,,3218015923,213,2.8,3218015921,212,28.4,3218015925,1,,3218015917,140,57.9,3218015919,141,12.2,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347655,188,1,1,17,40,5rurqie3qt1qav9ir5mkqinn,1,66.4,9.7,2021-11-07T19:03:11.604Z,2021-11-07T19:03:14Z,3218016167,140,65.0,3218016173,141,72.0,3218016159,56,Center,3218016185,1,,3218016181,213,1.6,3218016153,196,,3218016177,212,42.4,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347673,189,1,1,17,42,5rurqie3qt1qav9ir5mkqinn,1,68.8,75.6,2021-11-07T19:03:14.171Z,2021-11-07T19:03:16Z,3218016271,140,80.1,3218016273,141,79.4,3218016277,213,0.2,3218016275,212,12.1,3218016269,56,Left,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353347737,190,1,1,17,45,5rurqie3qt1qav9ir5mkqinn,1,69.7,75.3,2021-11-07T19:03:16.579Z,2021-11-07T19:03:19Z,3218016587,140,96.4,3218016589,141,82.6,3218016583,56,Left,3218016591,212,28.5,3218016593,213,0.2,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
