id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2335773379,179,1,1,17,17,36tr17foeaf9ejjmt2txuoy3y,1,24.2,88.3,2021-09-26T18:03:12.622Z,2021-09-26T18:03:14Z,3125758469,213,6.1,3125758465,141,85.7,3125758463,140,31.3,3125758467,212,7.7,3125758461,56,Back,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773399,180,1,1,17,19,36tr17foeaf9ejjmt2txuoy3y,1,31.3,85.7,2021-09-26T18:03:14.254Z,2021-09-26T18:03:16Z,3125758551,56,Back,3125758557,212,12.7,3125758555,141,82.4,3125758553,140,19.4,3125758559,213,3.3,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773395,97,45,1,17,21,5rurqie3qt1qav9ir5mkqinn,0,77.4,18.1,2021-09-26T18:03:16.331Z,2021-09-26T18:03:18Z,3125758543,56,Right,3125758545,286,,3125758653,233,181,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773415,181,3,1,17,21,36tr17foeaf9ejjmt2txuoy3y,1,22.6,81.9,2021-09-26T18:03:16.331Z,2021-09-26T18:03:18Z,3125758649,233,97,3125758633,56,Back,3125758635,285,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773439,182,1,1,17,22,36tr17foeaf9ejjmt2txuoy3y,1,23.7,87.1,2021-09-26T18:03:17.838Z,2021-09-26T18:03:20Z,3125758769,140,7.9,3125758771,141,57.0,3125758775,213,4.0,3125758767,56,Back,3125758773,212,26.3,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773483,183,1,1,17,25,36tr17foeaf9ejjmt2txuoy3y,1,10.6,55.4,2021-09-26T18:03:20.690Z,2021-09-26T18:03:26Z,3125759005,213,5.0,3125759003,212,20.9,3125759001,141,25.6,3125758995,56,Back,3125758999,140,15.4,,,,,,,,,,jnfo5n6yvloyqcpt5g1x5yvp,K. Benameur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773493,184,1,1,17,31,36tr17foeaf9ejjmt2txuoy3y,1,27.9,25.6,2021-09-26T18:03:26.037Z,2021-09-26T18:03:28Z,3125759069,56,Back,3125759077,212,14.7,3125759073,140,41.7,3125759075,141,22.2,3125759079,213,6.1,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773521,185,1,1,17,33,36tr17foeaf9ejjmt2txuoy3y,1,41.7,22.2,2021-09-26T18:03:28.510Z,2021-09-26T18:03:30Z,3125759201,56,Back,3125759211,213,1.0,3125759203,140,47.8,3125759205,141,37.1,3125759209,212,12.0,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773539,186,1,1,17,35,36tr17foeaf9ejjmt2txuoy3y,1,47.8,37.1,2021-09-26T18:03:30.710Z,2021-09-26T18:03:32Z,3125759291,56,Back,3125759297,212,13.3,3125759299,213,2.9,3125759293,140,35.7,3125759295,141,42.7,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773591,187,1,1,17,37,36tr17foeaf9ejjmt2txuoy3y,1,36.5,44.2,2021-09-26T18:03:32.469Z,2021-09-26T18:03:38Z,3125759553,1,,3125759543,56,Back,3125759545,140,43.1,3125759549,212,33.8,3125759547,141,92.9,3125759551,213,1.4,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773615,188,1,1,17,43,36tr17foeaf9ejjmt2txuoy3y,1,53,95.4,2021-09-26T18:03:38.126Z,2021-09-26T18:03:41Z,3125759649,140,35.1,3125759655,213,3.8,3125759653,212,23.6,3125759651,141,74.5,3125759647,56,Back,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773637,189,1,1,17,46,36tr17foeaf9ejjmt2txuoy3y,1,35.1,74.5,2021-09-26T18:03:41.029Z,2021-09-26T18:03:44Z,3125759781,213,4.8,3125759775,140,39.3,3125759773,56,Back,3125759779,212,34.0,3125759777,141,24.9,3125759783,1,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773675,190,1,1,17,49,36tr17foeaf9ejjmt2txuoy3y,1,39.4,23.7,2021-09-26T18:03:44.542Z,2021-09-26T18:03:48Z,3125759995,213,5.7,3125759993,212,22.4,3125759989,140,56.7,3125759987,56,Right,3125759991,141,4.3,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773695,191,1,1,17,53,36tr17foeaf9ejjmt2txuoy3y,1,59.9,13.4,2021-09-26T18:03:48.534Z,2021-09-26T18:03:50Z,3125760125,212,15.1,3125760115,56,Center,3125760127,213,2.0,3125760117,140,54.0,3125760121,141,33.6,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773729,192,1,1,17,55,36tr17foeaf9ejjmt2txuoy3y,1,54,31.2,2021-09-26T18:03:50.526Z,2021-09-26T18:03:57Z,3125760339,140,44.9,3125760341,141,10.3,3125760337,56,Back,3125760345,213,4.1,3125760343,212,17.1,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773769,193,1,1,18,2,36tr17foeaf9ejjmt2txuoy3y,1,44.9,10.3,2021-09-26T18:03:57.070Z,2021-09-26T18:04:03Z,3125760597,140,49.2,3125760603,213,5.7,3125760601,212,5.3,3125760595,56,Back,3125760599,141,6.2,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773811,194,1,1,18,8,36tr17foeaf9ejjmt2txuoy3y,1,48.5,10.6,2021-09-26T18:04:03.534Z,2021-09-26T18:04:09Z,3125760921,213,3.3,3125760917,141,8.0,3125760913,56,Back,3125760915,140,38.4,3125760919,212,10.8,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773829,195,1,1,18,14,36tr17foeaf9ejjmt2txuoy3y,1,33.2,15.8,2021-09-26T18:04:09.782Z,2021-09-26T18:04:12Z,3125761027,213,2.3,3125761021,140,21.5,3125761025,212,18.0,3125761023,141,35.2,3125761019,56,Back,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773871,196,1,1,18,17,36tr17foeaf9ejjmt2txuoy3y,1,26.6,36.1,2021-09-26T18:04:12.182Z,2021-09-26T18:04:16Z,3125761251,213,4.9,3125761249,212,20.3,3125761245,140,31.0,3125761243,56,Back,3125761247,141,7.1,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773879,197,1,1,18,21,36tr17foeaf9ejjmt2txuoy3y,1,31.3,7.1,2021-09-26T18:04:16.454Z,2021-09-26T18:04:18Z,3125761319,213,0.2,3125761313,140,42.1,3125761315,141,10.1,3125761317,212,11.5,3125761311,56,Back,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773945,198,1,1,18,23,36tr17foeaf9ejjmt2txuoy3y,1,42.1,10.1,2021-09-26T18:04:17.982Z,2021-09-26T18:04:24Z,3125761743,141,7.4,3125761745,212,11.9,3125761739,56,Back,3125761741,140,30.9,3125761747,213,3.3,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773975,199,1,1,18,29,36tr17foeaf9ejjmt2txuoy3y,1,43.4,7.9,2021-09-26T18:04:24.526Z,2021-09-26T18:04:27Z,3125761913,212,23.5,3125761915,213,6.1,3125761909,140,65.6,3125761911,141,3.1,3125761907,56,Right,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335773993,200,1,1,18,32,36tr17foeaf9ejjmt2txuoy3y,1,65.6,3.1,2021-09-26T18:04:27.582Z,2021-09-26T18:04:29Z,3125762013,213,0.6,3125762005,56,Right,3125762009,141,9.2,3125762007,140,71.6,3125762011,212,7.5,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774001,201,1,1,18,34,36tr17foeaf9ejjmt2txuoy3y,1,71.6,9.2,2021-09-26T18:04:29.630Z,2021-09-26T18:04:30Z,3125762067,56,Right,3125762075,213,3.2,3125762073,212,12.9,3125762069,140,59.3,3125762071,141,8.8,,,,,,,,,,9e65qlc7dfjkajyhzhak8sc7p,J. Sonis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774025,202,1,1,18,35,36tr17foeaf9ejjmt2txuoy3y,1,59.3,8.8,2021-09-26T18:04:30.726Z,2021-09-26T18:04:33Z,3125762221,56,Center,3125762227,212,10.7,3125762225,141,23.1,3125762223,140,63.6,3125762229,213,1.1,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774105,203,1,1,18,38,36tr17foeaf9ejjmt2txuoy3y,1,68.7,24.3,2021-09-26T18:04:33.590Z,2021-09-26T18:04:41Z,3125762695,212,32.9,3125762693,141,2.5,3125762699,1,,3125762689,56,Right,3125762687,155,,3125762691,140,96.7,3125762697,213,5.8,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774125,204,1,1,18,46,36tr17foeaf9ejjmt2txuoy3y,0,95.2,11,2021-09-26T18:04:41.126Z,2021-09-26T18:04:43Z,3125762787,141,42.7,3125762781,155,,3125762779,2,,3125762791,213,1.6,3125762789,212,21.6,3125762785,140,94.4,3125762783,56,Center,,,,9e65qlc7dfjkajyhzhak8sc7p,J. Sonis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774199,98,12,1,18,48,5rurqie3qt1qav9ir5mkqinn,1,6.2,56,2021-09-26T18:04:43.804Z,2021-09-26T18:04:51Z,3125763247,141,59.3,3125763251,213,0.1,3125763249,212,23.5,3125763243,56,Back,3125763245,140,28.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774159,205,1,1,18,50,36tr17foeaf9ejjmt2txuoy3y,1,76.9,33.3,2021-09-26T18:04:45.638Z,2021-09-26T18:04:47Z,3125763001,140,74.1,3125762995,56,Center,3125763007,213,4.2,3125763005,212,6.4,3125763003,141,25.0,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774191,206,1,1,18,52,36tr17foeaf9ejjmt2txuoy3y,1,74.1,24.4,2021-09-26T18:04:47.214Z,2021-09-26T18:04:50Z,3125763183,141,5.3,3125763185,212,24.8,3125763179,56,Right,3125763187,213,5.7,3125763181,140,94.2,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774195,207,1,1,18,55,36tr17foeaf9ejjmt2txuoy3y,0,94.2,5.3,2021-09-26T18:04:50.638Z,2021-09-26T18:04:51Z,3125763223,141,32.7,3125763225,212,18.8,3125763219,56,Center,3125763227,213,1.7,3125763221,140,91.8,,,,,,,,,,9e65qlc7dfjkajyhzhak8sc7p,J. Sonis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774203,99,8,1,18,56,5rurqie3qt1qav9ir5mkqinn,1,7.7,71.2,2021-09-26T18:04:51.795Z,2021-09-26T18:04:52Z,3125763255,56,Back,,,,,,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774207,100,49,1,18,57,5rurqie3qt1qav9ir5mkqinn,1,7.7,71.2,2021-09-26T18:04:52.387Z,2021-09-26T18:04:52Z,,,,,,,,,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774219,101,1,1,18,57,5rurqie3qt1qav9ir5mkqinn,1,7.7,71.2,2021-09-26T18:04:52.635Z,2021-09-26T18:04:54Z,3125763361,140,23.9,3125763367,213,0.0,3125763359,56,Back,3125763365,212,17.0,3125763363,141,71.4,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774237,102,1,1,18,59,5rurqie3qt1qav9ir5mkqinn,1,23.9,71.4,2021-09-26T18:04:54.306Z,2021-09-26T18:04:56Z,3125763499,141,80.0,3125763495,56,Back,3125763503,213,2.8,3125763497,140,7.9,3125763501,212,17.8,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774263,103,1,1,19,1,5rurqie3qt1qav9ir5mkqinn,0,7.9,80,2021-09-26T18:04:56.483Z,2021-09-26T18:04:58Z,3125763669,1,,3125763663,141,87.8,3125763665,212,28.9,3125763659,56,Back,3125763667,213,0.2,3125763657,157,,3125763661,140,35.0,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774293,208,1,1,19,4,36tr17foeaf9ejjmt2txuoy3y,1,60.3,11.9,2021-09-26T18:04:59.390Z,2021-09-26T18:05:01Z,3125763825,3,,3125763829,140,41.1,3125763835,213,2.9,3125763833,212,20.7,3125763827,56,Back,3125763831,141,18.6,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774295,209,49,1,19,6,36tr17foeaf9ejjmt2txuoy3y,1,40,20.7,2021-09-26T18:05:01.190Z,2021-09-26T18:05:01Z,,,,,,,,,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774315,210,1,1,19,7,36tr17foeaf9ejjmt2txuoy3y,1,35,31.3,2021-09-26T18:05:02.794Z,2021-09-26T18:05:04Z,3125763973,212,12.0,3125763975,213,6.2,3125763967,56,Back,3125763971,141,30.0,3125763969,140,46.4,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774373,211,1,1,19,9,36tr17foeaf9ejjmt2txuoy3y,1,46.4,30,2021-09-26T18:05:03.910Z,2021-09-26T18:05:10Z,3125764331,56,Back,3125764337,212,16.5,3125764339,213,4.2,3125764333,140,38.3,3125764335,141,9.2,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774395,212,1,1,19,15,36tr17foeaf9ejjmt2txuoy3y,1,37,12.2,2021-09-26T18:05:09.950Z,2021-09-26T18:05:14Z,3125764487,212,11.8,3125764481,56,Back,3125764483,140,48.2,3125764485,141,13.2,3125764489,213,0.1,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774407,213,1,1,19,19,36tr17foeaf9ejjmt2txuoy3y,1,42.1,17.7,2021-09-26T18:05:14.246Z,2021-09-26T18:05:16Z,3125764561,141,4.9,3125764557,56,Back,3125764563,212,10.7,3125764565,213,5.3,3125764559,140,48.1,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774417,214,1,1,19,21,36tr17foeaf9ejjmt2txuoy3y,0,52.7,4.3,2021-09-26T18:05:16.550Z,2021-09-26T18:05:18Z,3125764611,56,Center,3125764617,212,16.8,3125764613,140,57.2,3125764615,141,28.0,3125764619,213,1.3,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774431,104,8,1,19,25,5rurqie3qt1qav9ir5mkqinn,1,47.3,58.1,2021-09-26T18:05:20.003Z,2021-09-26T18:05:20Z,3125764705,56,Back,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774533,105,5,1,19,27,5rurqie3qt1qav9ir5mkqinn,0,66.1,102,2021-09-26T18:05:22.355Z,2021-09-26T18:05:46Z,3125765659,233,215,3125765363,347,,3125765361,56,Left,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774463,215,5,1,19,27,36tr17foeaf9ejjmt2txuoy3y,1,33.9,-2,2021-09-26T18:05:22.355Z,2021-09-26T18:10:41Z,3125764879,56,Back,3125765651,233,105,3125764881,347,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774501,216,1,1,19,30,36tr17foeaf9ejjmt2txuoy3y,1,37.7,0,2021-09-26T18:05:24.918Z,2021-09-26T18:05:32Z,3125765097,140,28.9,3125765103,213,2.4,3125765095,56,Back,3125765101,212,12.8,3125765093,107,,3125765099,141,11.1,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774519,217,1,1,19,37,36tr17foeaf9ejjmt2txuoy3y,1,22.6,25.8,2021-09-26T18:05:31.982Z,2021-09-26T18:05:35Z,3125765231,212,16.1,3125765227,140,8.7,3125765225,56,Back,3125765229,141,35.8,3125765233,213,2.7,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774535,218,1,1,19,40,36tr17foeaf9ejjmt2txuoy3y,1,9,50.3,2021-09-26T18:05:35.726Z,2021-09-26T18:05:40Z,3125765377,212,15.9,3125765371,56,Back,3125765379,213,1.5,3125765375,141,73.6,3125765373,140,10.4,,,,,,,,,,jnfo5n6yvloyqcpt5g1x5yvp,K. Benameur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774549,219,1,1,19,45,36tr17foeaf9ejjmt2txuoy3y,1,14.6,63.6,2021-09-26T18:05:39.967Z,2021-09-26T18:05:41Z,3125765489,140,14.8,3125765495,213,4.7,3125765493,212,25.7,3125765491,141,25.8,3125765487,56,Back,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774563,220,1,1,19,46,36tr17foeaf9ejjmt2txuoy3y,1,14.8,25.8,2021-09-26T18:05:41.873Z,2021-09-26T18:05:44Z,3125765567,140,31.0,3125765571,212,17.0,3125765573,213,6.2,3125765565,56,Back,3125765569,141,24.1,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774569,221,1,1,19,49,36tr17foeaf9ejjmt2txuoy3y,1,31,26.7,2021-09-26T18:05:43.958Z,2021-09-26T18:05:45Z,3125765617,56,Back,3125765621,141,51.9,3125765623,212,18.5,3125765625,213,2.0,3125765619,140,24.4,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774581,222,1,1,19,50,36tr17foeaf9ejjmt2txuoy3y,0,24.4,51.9,2021-09-26T18:05:45.622Z,2021-09-26T18:05:48Z,3125765731,1,,3125765727,212,34.3,3125765721,56,Back,3125765723,140,30.6,3125765725,141,100.0,3125765729,213,1.4,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774697,106,5,1,19,53,5rurqie3qt1qav9ir5mkqinn,1,70.4,-1.1,2021-09-26T18:05:48.006Z,2021-09-26T18:10:41Z,3125766445,233,223,3125766411,347,,3125766409,56,Right,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774583,223,5,1,19,53,36tr17foeaf9ejjmt2txuoy3y,0,29.6,101.1,2021-09-26T18:05:48.006Z,2021-09-26T18:06:05Z,3125766489,233,106,3125765733,56,Back,3125765735,347,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774729,107,1,1,20,10,5rurqie3qt1qav9ir5mkqinn,1,67.4,0,2021-09-26T18:06:05.178Z,2021-09-26T18:06:08Z,3125766617,140,89.1,3125766623,213,0.1,3125766625,1,,3125766621,212,22.9,3125766615,56,Right,3125766613,107,,3125766619,141,3.1,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774745,108,1,1,20,13,5rurqie3qt1qav9ir5mkqinn,1,89.1,3.1,2021-09-26T18:06:08.163Z,2021-09-26T18:06:10Z,3125766749,212,8.8,3125766745,140,80.7,3125766743,56,Right,3125766751,213,3.1,3125766747,141,3.4,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774755,109,1,1,20,15,5rurqie3qt1qav9ir5mkqinn,0,80.7,3.4,2021-09-26T18:06:10.314Z,2021-09-26T18:06:12Z,3125766817,213,0.4,3125766843,233,224,3125766811,140,83.6,3125766839,286,,3125766833,236,,3125766813,141,5.5,3125766815,212,3.4,3125766809,56,Right,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774757,224,74,1,20,15,36tr17foeaf9ejjmt2txuoy3y,1,25.7,93.8,2021-09-26T18:06:10.315Z,2021-09-26T18:06:12Z,3125766847,233,109,3125766819,56,Back,3125766821,285,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335774779,225,61,1,20,16,36tr17foeaf9ejjmt2txuoy3y,1,22.6,95.3,2021-09-26T18:06:11.028Z,2021-09-26T18:06:20Z,3125766941,56,Back,,,,,,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335775119,110,1,1,20,17,5rurqie3qt1qav9ir5mkqinn,1,83.1,5.3,2021-09-26T18:06:12.299Z,2021-09-26T18:07:13Z,3125769211,141,9.5,3125769207,56,Right,3125769209,140,74.0,3125769215,213,2.9,3125769213,212,10.0,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335775125,111,27,1,21,13,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-26T18:07:08.839Z,2021-09-26T18:07:15Z,3125769343,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335775133,226,27,1,21,13,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2021-09-26T18:07:08.839Z,2021-09-26T18:07:15Z,3125769313,41,Injury,3125769315,53,10d8jj5vwrmib55tth0isfvft,3125769349,233,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335775777,112,28,1,22,37,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-26T18:08:32.220Z,2021-09-26T18:08:33Z,3125773201,55,111,3125773271,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335775779,227,28,1,22,37,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2021-09-26T18:08:32.220Z,2021-09-26T18:08:33Z,3125773205,55,226,3125773331,233,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335775827,113,68,1,22,40,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-26T18:08:35.355Z,2021-09-26T18:08:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335775843,228,68,1,22,41,36tr17foeaf9ejjmt2txuoy3y,0,0,0,2021-09-26T18:08:36.502Z,2021-09-26T18:08:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335775903,114,1,1,22,45,5rurqie3qt1qav9ir5mkqinn,1,66.4,25.2,2021-09-26T18:08:39.986Z,2021-09-26T18:08:41Z,3125773871,213,6.3,3125773867,141,25.0,3125773869,212,13.1,3125773865,140,78.9,3125773863,56,Center,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335775981,115,1,1,22,46,5rurqie3qt1qav9ir5mkqinn,1,78.9,25,2021-09-26T18:08:41.674Z,2021-09-26T18:09:22Z,3125774295,141,34.3,3125774293,140,81.5,3125774299,213,1.2,3125776239,22,,3125776237,210,16,3125774297,212,6.9,3125774291,56,Center,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
