id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value
2329068299,23,1,1,3,11,bsbugp9qfasrrtg55bf7evvwv,1,28.3,9.1,2021-09-12T13:03:36.165Z,2021-09-12T13:03:39Z,3090619343,212,27.4,3090619337,56,Back,3090619341,141,32.2,3090619339,140,6.9,3090619345,213,2.5,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329068369,24,1,1,3,17,bsbugp9qfasrrtg55bf7evvwv,0,9.7,33.4,2021-09-12T13:03:42.221Z,2021-09-12T13:03:42Z,3090619663,213,1.2,3090619653,196,,3090619661,212,50.3,3090619665,1,,3090619657,140,28.6,3090619659,141,100.0,3090619655,56,Back,,,,697f94lwz4x5pxljm2qsrakq2,R. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
2329068373,25,5,1,3,17,bsbugp9qfasrrtg55bf7evvwv,0,31.4,101.6,2021-09-12T13:03:42.886Z,2021-09-12T13:03:47Z,3090620133,233,40,3090619675,347,,3090619673,56,Back,,,,,,,,,,,,,,,,697f94lwz4x5pxljm2qsrakq2,R. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
2329068443,40,5,1,3,17,5rurqie3qt1qav9ir5mkqinn,1,68.6,-1.6,2021-09-12T13:03:42.886Z,2021-09-12T13:50:07Z,3090620083,233,25,3090620007,347,,3090620003,56,Right,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,
2329068627,41,1,1,3,25,5rurqie3qt1qav9ir5mkqinn,1,65.9,0,2021-09-12T13:03:50.552Z,2021-09-12T13:03:54Z,3090620881,212,12.5,3090620867,56,Right,3090620873,140,60.9,3090620885,213,2.0,3090620863,107,,3090620879,141,14.7,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,
2329068651,42,1,1,3,27,5rurqie3qt1qav9ir5mkqinn,0,60.9,14.7,2021-09-12T13:03:52.169Z,2021-09-12T13:52:25Z,3090620971,140,73.5,3090620969,56,Right,3090620973,141,7.9,3090620967,155,,3090620977,213,5.9,3090620975,212,14.0,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,
2329068609,26,1,1,3,28,bsbugp9qfasrrtg55bf7evvwv,0,27.6,94.5,2021-09-12T13:03:53.173Z,2021-09-12T13:03:53Z,3090620813,141,84.7,3090620821,213,5.8,3090620811,140,40.9,3090620817,212,15.5,3090620807,3,,3090620809,56,Back,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,
2329068731,43,1,1,3,30,5rurqie3qt1qav9ir5mkqinn,1,62.5,11.7,2021-09-12T13:03:55.864Z,2021-09-12T13:03:58Z,3090621399,140,67.7,3090621407,212,16.7,3090621403,141,34.9,3090621397,56,Center,3090621409,213,1.2,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,
2329068753,44,1,1,3,32,5rurqie3qt1qav9ir5mkqinn,0,70,34.8,2021-09-12T13:03:57.360Z,2021-09-12T13:09:33Z,3090621523,140,80.3,3090621525,141,28.0,3090621521,56,Center,3090621529,213,5.9,3090621527,212,11.8,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329068759,27,1,1,3,33,bsbugp9qfasrrtg55bf7evvwv,1,21.5,61.2,2021-09-12T13:03:58.252Z,2021-09-12T13:03:59Z,3090621553,141,39.1,3090621549,56,Back,3090621551,140,28.4,3090621557,213,5.2,3090621555,212,16.7,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329068769,28,49,1,3,34,bsbugp9qfasrrtg55bf7evvwv,1,28.5,38.9,2021-09-12T13:03:59.429Z,2021-09-12T13:03:59Z,,,,,,,,,,,,,,,,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,
2329068791,29,1,1,3,34,bsbugp9qfasrrtg55bf7evvwv,1,28.5,38.9,2021-09-12T13:03:59.637Z,2021-09-12T13:04:01Z,3090621711,213,2.1,3090621709,212,9.0,3090621703,56,Back,3090621707,141,50.3,3090621705,140,24.2,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,
2329131183,348,1,1,3,35,bsbugp9qfasrrtg55bf7evvwv,1,26.4,54.6,2021-09-12T13:03:59.891Z,2021-09-12T13:56:44Z,3090946907,213,1.0,3090946905,212,7.1,3090946893,140,30.1,3090946891,56,Back,3090946903,141,63.3,,,,,,,,,,49tbu841s20wivafeostkffmd,C. Peplow,,,,,,,,,,,,,,,,,,,,,,,,,
2329068857,30,1,1,3,36,bsbugp9qfasrrtg55bf7evvwv,1,33.6,61,2021-09-12T13:04:01.189Z,2021-09-12T13:56:33Z,3090622035,56,Back,3090622037,140,46.6,3090938797,210,15,3090622043,213,0.4,3090622041,212,14.6,3090622039,141,68.6,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,1,,,,,,,,,,,,,,,,,,,,,,,,
2329069025,31,43,1,3,38,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2021-09-12T13:04:03.373Z,2021-09-12T13:56:09Z,3090622727,213,0.3,3090622725,212,14.4,3090945103,155,0,3090622719,56,Back,3090622721,140,47.0,3090622723,141,68.1,3090945233,144,1,,,,108a89xbf1b28xj9oze2oxk9h,B. Chaplen,,,,,,,,,,,,,,,,,,,,,,,,,
2329069031,32,15,1,3,44,bsbugp9qfasrrtg55bf7evvwv,1,68.1,51.3,2021-09-12T13:04:09.885Z,2021-09-12T13:54:11Z,3090938807,76,,3090622749,56,Center,3090624775,82,,3090625717,103,19,3090624771,20,,3090625723,147,51.8,3090625699,29,,3090625713,102,52.7,108a89xbf1b28xj9oze2oxk9h,B. Chaplen,,3090625719,215,,3090625857,233,3090625721,146,3090622747,18,,3090622745,22,,3090625705,55,30,45,79.5,,,,,,
2329069059,45,10,1,3,45,5rurqie3qt1qav9ir5mkqinn,1,22.9,45.7,2021-09-12T13:04:09.985Z,2021-09-12T13:56:59Z,3090622859,56,Back,3090625759,94,,3090625897,233,32,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329069171,46,1,1,3,47,5rurqie3qt1qav9ir5mkqinn,1,22.9,45.7,2021-09-12T13:04:12.160Z,2021-09-12T13:07:31Z,3090623435,213,6.1,3090623427,56,Back,3090623433,212,22.4,3090623431,141,40.3,3090623429,140,43.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,
2329069177,47,49,1,3,51,5rurqie3qt1qav9ir5mkqinn,1,39.3,37.6,2021-09-12T13:04:15.960Z,2021-09-12T13:04:16Z,,,,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,
2329069249,48,1,1,3,51,5rurqie3qt1qav9ir5mkqinn,1,39.3,37.6,2021-09-12T13:04:16.248Z,2021-09-12T13:04:19Z,3090623821,140,33.5,3090623829,212,19.3,3090623831,213,4.4,3090623817,56,Back,3090623827,141,10.6,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,
2329069281,49,1,1,3,54,5rurqie3qt1qav9ir5mkqinn,0,31.6,11.7,2021-09-12T13:04:19.386Z,2021-09-12T13:04:21Z,3090623951,140,62.8,3090623961,212,33.9,3090623963,213,6.0,3090623943,155,,3090623955,141,0.0,3090623967,1,,3090623947,56,Right,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,
2329069427,33,5,1,3,56,bsbugp9qfasrrtg55bf7evvwv,1,38.8,101.5,2021-09-12T13:04:21.211Z,2021-09-12T13:50:08Z,3090624699,56,Back,3090624821,233,50,3090624703,347,,,,,,,,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,
2329069287,50,5,1,3,56,5rurqie3qt1qav9ir5mkqinn,0,61.2,-1.5,2021-09-12T13:04:21.211Z,2021-09-12T13:04:27Z,3090624025,56,Right,3090624027,347,,3090624847,233,33,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,
2329069937,34,1,1,4,16,bsbugp9qfasrrtg55bf7evvwv,1,40.4,100,2021-09-12T13:04:41.070Z,2021-09-12T13:04:44Z,3090627157,107,,3090627165,212,14.4,3090627167,213,5.0,3090627159,56,Back,3090627161,140,44.5,3090627163,141,81.7,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,
2329070045,35,1,1,4,19,bsbugp9qfasrrtg55bf7evvwv,1,41.1,87.5,2021-09-12T13:04:44.045Z,2021-09-12T13:04:47Z,3090627689,141,95.0,3090627685,56,Back,3090627687,140,35.9,3090627691,212,7.5,3090627693,213,2.4,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329070057,36,61,1,4,22,bsbugp9qfasrrtg55bf7evvwv,0,39.6,96.9,2021-09-12T13:04:47.437Z,2021-09-12T13:04:47Z,3090627747,56,Back,,,,,,,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,
2329070091,51,49,1,4,24,5rurqie3qt1qav9ir5mkqinn,1,58.6,5.9,2021-09-12T13:04:49.545Z,2021-09-12T13:04:49Z,,,,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329070141,52,1,1,4,25,5rurqie3qt1qav9ir5mkqinn,0,58.6,5.9,2021-09-12T13:04:49.912Z,2021-09-12T13:04:51Z,3090628221,213,0.3,3090628217,141,13.5,3090628215,140,73.8,3090628213,56,Right,3090628219,212,16.8,3090628251,195,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329070193,37,49,1,4,28,bsbugp9qfasrrtg55bf7evvwv,1,28.7,77.5,2021-09-12T13:04:53.326Z,2021-09-12T13:04:53Z,,,,,,,,,,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329070199,38,50,1,4,28,bsbugp9qfasrrtg55bf7evvwv,1,25.1,80.2,2021-09-12T13:04:53.589Z,2021-09-12T13:04:56Z,3090628505,285,,3090628503,56,Back,3090628857,233,53,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
2329070269,53,7,1,4,28,5rurqie3qt1qav9ir5mkqinn,1,74.9,19.8,2021-09-12T13:04:53.590Z,2021-09-12T13:04:56Z,3090628835,233,38,3090628809,286,,3090628807,56,Right,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329070357,54,1,1,4,30,5rurqie3qt1qav9ir5mkqinn,1,81.5,5,2021-09-12T13:04:55.712Z,2021-09-12T13:04:59Z,3090629215,140,93.8,3090629219,212,15.4,3090629217,141,17.3,3090629221,213,0.6,3090629213,56,Right,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329070367,55,49,1,4,32,5rurqie3qt1qav9ir5mkqinn,1,93.8,17.3,2021-09-12T13:04:57.168Z,2021-09-12T13:55:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,
2329070347,39,45,1,4,34,bsbugp9qfasrrtg55bf7evvwv,0,5.3,78.1,2021-09-12T13:04:58.941Z,2021-09-12T13:54:57Z,3090629155,285,,3090887477,233,151,3090629153,56,Back,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329086043,151,3,1,4,34,5rurqie3qt1qav9ir5mkqinn,1,94.7,21.9,2021-09-12T13:04:58.941Z,2021-09-12T13:54:57Z,3090714473,233,39,3090711797,56,Center,3090711801,286,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,
2329070437,56,1,1,4,35,5rurqie3qt1qav9ir5mkqinn,1,94.4,21.9,2021-09-12T13:05:00.848Z,2021-09-12T13:55:59Z,3090629663,213,1.8,3090629659,141,50.6,3090944725,154,,3090629661,212,19.8,3090944723,210,15,3090629657,140,91.0,3090629655,56,Center,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,1,,,,,,,,,,,,,,,,,,,,,,,,
2329070445,57,15,1,4,37,5rurqie3qt1qav9ir5mkqinn,1,89.9,48.8,2021-09-12T13:05:02.177Z,2021-09-12T13:55:59Z,3090944745,146,92.1,3090938619,20,,3090629711,22,,3090944747,147,49.5,3090944733,29,,3090629717,56,Center,3090629715,17,,3090944741,102,51.8,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,3090944731,78,,3090944743,103,3090944735,154,3090938629,233,40,3090944737,55,56,3090938623,82,,19,,,,,,,
2329070501,40,10,1,4,37,bsbugp9qfasrrtg55bf7evvwv,1,10.2,51.6,2021-09-12T13:05:02.277Z,2021-09-12T13:55:25Z,3090629977,56,Back,3090629975,94,,3090938633,233,57,,,,,,,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329070549,58,1,1,4,41,5rurqie3qt1qav9ir5mkqinn,0,92.4,10.3,2021-09-12T13:05:06.505Z,2021-09-12T13:05:07Z,3090630203,140,91.9,3090630199,155,,3090630211,212,23.9,3090630201,56,Center,3090630197,2,,3090630215,213,1.6,3090630207,141,45.5,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329070679,41,12,1,4,45,bsbugp9qfasrrtg55bf7evvwv,1,9.3,61.7,2021-09-12T13:05:10.501Z,2021-09-12T13:05:13Z,3090630873,56,Back,3090630881,213,5.9,3090630877,141,52.8,3090630879,212,16.5,3090630875,140,23.9,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,
2329070649,59,1,1,4,45,5rurqie3qt1qav9ir5mkqinn,0,77.6,44.5,2021-09-12T13:05:10.816Z,2021-09-12T13:05:12Z,3090630713,141,48.1,3090630715,212,7.2,3090630711,140,84.0,3090630717,213,0.3,3090630709,56,Center,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,
2329070685,42,8,1,4,48,bsbugp9qfasrrtg55bf7evvwv,1,14.9,50.6,2021-09-12T13:05:13.581Z,2021-09-12T13:55:12Z,3090942309,15,,3090630887,56,Back,,,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329070735,60,1,1,4,48,5rurqie3qt1qav9ir5mkqinn,1,81.1,43.7,2021-09-12T13:05:13.784Z,2021-09-12T13:05:16Z,3090631155,140,80.7,3090631157,141,80.3,3090631159,212,24.9,3090631151,56,Left,3090631161,213,1.6,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329070831,61,1,1,4,51,5rurqie3qt1qav9ir5mkqinn,1,80.7,80.3,2021-09-12T13:05:16.584Z,2021-09-12T13:05:48Z,3090631689,141,41.6,3090631681,2,,3090631695,1,,3090634935,210,13,3090634937,154,,3090631683,155,,3090631691,212,32.6,3090631687,140,99.1,e3fa1ou90dirp8yjjterhrs9h,S. Catley,1,3090631685,56,Center,3090631693,213,,,,,,,,,,,,5.3,,,,,,,
2329070837,62,13,1,4,54,5rurqie3qt1qav9ir5mkqinn,1,96.7,41.1,2021-09-12T13:05:19.680Z,2021-09-12T13:05:48Z,3090631717,22,,3090634989,103,40.3,3090634983,55,61,3090634975,87,,3090634977,29,,3090634999,231,48.2,3090633733,328,,3090634997,230,99.5,6679bfd6bjylogbe4ebese85x,K. McCabe,,3090631721,56,Center,3090631719,60,3090634987,102,3090634991,214,,3090633729,15,,3090634979,154,,,42.2,,,,,,
2329070787,43,5,1,4,57,bsbugp9qfasrrtg55bf7evvwv,1,-0.8,57.2,2021-09-12T13:05:22.837Z,2021-09-12T13:07:03Z,3090631429,56,Back,3090631935,233,63,3090631431,346,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329070875,63,5,1,4,57,5rurqie3qt1qav9ir5mkqinn,0,100.8,42.8,2021-09-12T13:05:22.837Z,2021-09-12T13:50:08Z,3090631911,346,,3090631909,56,Center,3090632011,233,43,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,
2329071401,44,1,1,5,18,bsbugp9qfasrrtg55bf7evvwv,1,5,63,2021-09-12T13:05:42.998Z,2021-09-12T15:07:53Z,3090634681,213,5.4,3090634675,140,36.6,3090634683,1,,3090634677,141,5.5,3090634687,237,,3090634673,56,Back,3090634671,124,,3090634679,212,51.3,697f94lwz4x5pxljm2qsrakq2,R. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
2329071501,45,1,1,5,20,bsbugp9qfasrrtg55bf7evvwv,0,36.6,5.5,2021-09-12T13:05:45.622Z,2021-09-12T13:05:49Z,3090635195,212,40.2,3090635197,213,6.3,3090635189,56,Right,3090635199,1,,3090635191,140,74.9,3090635193,141,3.7,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329071551,64,61,1,5,27,5rurqie3qt1qav9ir5mkqinn,0,24.2,97.5,2021-09-12T13:05:52.296Z,2021-09-12T13:05:52Z,3090635429,56,Back,,,,,,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,
2329071801,46,5,1,5,28,bsbugp9qfasrrtg55bf7evvwv,1,72.4,-1.4,2021-09-12T13:05:53.304Z,2021-09-12T13:50:08Z,3090636745,233,65,3090636717,56,Right,3090636721,347,,,,,,,,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329071607,65,5,1,5,28,5rurqie3qt1qav9ir5mkqinn,0,27.6,101.4,2021-09-12T13:05:53.304Z,2021-09-12T13:06:01Z,3090635695,347,,3090635693,56,Back,3090636763,233,46,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,
2329071871,47,1,1,5,35,bsbugp9qfasrrtg55bf7evvwv,1,70.7,0,2021-09-12T13:06:00.711Z,2021-09-12T13:06:03Z,3090637119,140,60.3,3090637111,107,,3090637125,213,2.5,3090637115,56,Right,3090637123,212,14.0,3090637121,141,10.9,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329071931,48,1,1,5,38,bsbugp9qfasrrtg55bf7evvwv,1,59.1,11,2021-09-12T13:06:03.718Z,2021-09-12T13:06:06Z,3090637375,213,5.9,3090637367,56,Right,3090637371,141,4.7,3090637369,140,68.5,3090637373,212,10.8,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329071941,49,50,1,5,41,bsbugp9qfasrrtg55bf7evvwv,1,72.8,1.9,2021-09-12T13:06:05.918Z,2021-09-12T13:06:20Z,3090638369,233,66,3090638279,286,,3090637411,56,Right,,,,,,,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329072011,66,7,1,5,41,5rurqie3qt1qav9ir5mkqinn,1,27.2,98.1,2021-09-12T13:06:05.919Z,2021-09-12T13:06:23Z,3090637833,285,,3090637831,56,Back,3090638317,233,49,3090637829,167,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
2329072093,50,5,1,5,43,bsbugp9qfasrrtg55bf7evvwv,1,70.8,-1.7,2021-09-12T13:06:08.022Z,2021-09-12T13:06:13Z,3090638245,347,,3090638333,233,67,3090638243,56,Right,,,,,,,,,,,,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329072037,67,5,1,5,43,5rurqie3qt1qav9ir5mkqinn,0,29.2,101.7,2021-09-12T13:06:08.022Z,2021-09-12T13:50:08Z,3090637951,56,Back,3090638389,233,50,3090637955,347,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329072573,51,1,1,6,1,bsbugp9qfasrrtg55bf7evvwv,1,67.1,0,2021-09-12T13:06:26.767Z,2021-09-12T13:06:31Z,3090640777,140,90.6,3090640783,213,0.7,3090640775,56,Center,3090640781,212,31.8,3090640779,141,27.4,3090640771,107,,3090640785,1,,,,,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,
2329072693,52,1,1,6,6,bsbugp9qfasrrtg55bf7evvwv,1,90,27.4,2021-09-12T13:06:31.790Z,2021-09-12T13:06:37Z,3090641451,141,27.0,3090641449,140,74.5,3090641453,212,16.3,3090641455,213,3.2,3090641447,56,Center,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,
2329072709,53,1,1,6,10,bsbugp9qfasrrtg55bf7evvwv,0,74.5,27,2021-09-12T13:06:35.143Z,2021-09-12T13:08:26Z,3090641535,56,Center,3090641537,140,69.1,3090641539,141,42.7,3090641543,213,2.1,3090641541,212,12.1,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329072685,68,8,1,6,11,5rurqie3qt1qav9ir5mkqinn,1,28.1,44.2,2021-09-12T13:06:36.448Z,2021-09-12T13:06:36Z,3090641423,56,Back,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,
2329072811,69,1,1,6,13,5rurqie3qt1qav9ir5mkqinn,1,22.8,55.1,2021-09-12T13:06:38.584Z,2021-09-12T13:06:40Z,3090642025,56,Back,3090642029,141,71.1,3090642027,140,21.5,3090642031,212,11.0,3090642033,213,1.7,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,
2329072819,70,49,1,6,15,5rurqie3qt1qav9ir5mkqinn,1,21.5,71.1,2021-09-12T13:06:40.608Z,2021-09-12T13:06:40Z,,,,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329072865,71,1,1,6,16,5rurqie3qt1qav9ir5mkqinn,1,21.5,71.1,2021-09-12T13:06:41.104Z,2021-09-12T13:06:42Z,3090642331,141,91.4,3090642329,140,24.2,3090642333,212,14.1,3090642335,213,1.4,3090642327,56,Back,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,
2329072919,72,1,1,6,17,5rurqie3qt1qav9ir5mkqinn,1,24.2,91.4,2021-09-12T13:06:42.832Z,2021-09-12T13:06:45Z,3090642649,141,58.7,3090642647,140,38.7,3090642645,56,Back,3090642651,212,26.9,3090642653,213,5.3,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,
2329073041,73,1,1,6,20,5rurqie3qt1qav9ir5mkqinn,1,38.7,58.7,2021-09-12T13:06:44.967Z,2021-09-12T13:06:49Z,3090643251,212,22.2,3090643249,141,26.1,3090643253,213,4.7,3090643247,140,38.1,3090643245,56,Back,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,
2329073141,74,1,1,6,24,5rurqie3qt1qav9ir5mkqinn,1,45.3,27.9,2021-09-12T13:06:49.463Z,2021-09-12T13:06:52Z,3090643755,213,5.8,3090643747,141,6.7,3090643745,140,69.0,3090643743,56,Right,3090643751,212,28.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2329073165,75,1,1,6,27,5rurqie3qt1qav9ir5mkqinn,0,69,6.7,2021-09-12T13:06:52.719Z,2021-09-12T13:07:02Z,3090643875,56,Right,3090643893,213,2.4,3090643879,140,63.0,3090643889,212,8.9,3090643885,141,15.9,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,
2329073149,54,8,1,6,27,bsbugp9qfasrrtg55bf7evvwv,1,38.6,87.2,2021-09-12T13:06:52.831Z,2021-09-12T13:06:57Z,3090643789,56,Back,,,,,,,,,,,,,,,,,,,,,,49tbu841s20wivafeostkffmd,C. Peplow,,,,,,,,,,,,,,,,,,,,,,,,,
2329073189,55,5,1,6,29,bsbugp9qfasrrtg55bf7evvwv,0,42.3,101.6,2021-09-12T13:06:54.486Z,2021-09-12T13:07:03Z,3090644011,347,,3090644009,56,Back,3090645193,233,76,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,
2329073373,76,5,1,6,29,5rurqie3qt1qav9ir5mkqinn,1,57.7,-1.6,2021-09-12T13:06:54.486Z,2021-09-12T13:50:09Z,3090645113,233,55,3090645017,56,Right,3090645021,347,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,
