id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,assist,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2688802275,27,1,1,3,5,dcdnoyf6kzhj46iyfm7xq43fy,1,54.5,7.4,2024-05-18T14:03:37.372Z,2024-05-18T14:03:45Z,5037529861,1,,5037529859,213,2.63,5037529849,56,Back,5037529853,140,22.6,5037529857,212,38.4,5037529855,141,34.9,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688802317,28,1,1,3,13,dcdnoyf6kzhj46iyfm7xq43fy,1,23,41.5,2024-05-18T14:03:45.596Z,2024-05-18T15:59:26Z,5037530097,141,30.9,5037530093,56,Back,5037530095,140,35.3,5037530099,212,14.8,5037530101,213,5.77,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688802375,29,1,1,3,16,dcdnoyf6kzhj46iyfm7xq43fy,1,35.2,30.9,2024-05-18T14:03:47.732Z,2024-05-18T14:03:50Z,5037530361,213,3.76,5037530359,212,15.9,5037530353,56,Back,5037530357,141,17.3,5037530355,140,22.9,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688802403,30,1,1,3,18,dcdnoyf6kzhj46iyfm7xq43fy,1,24.3,18.2,2024-05-18T14:03:50.588Z,2024-05-18T14:03:52Z,5037530477,56,Back,5037530479,140,30.8,5037530483,212,10.4,5037530485,213,5.43,5037530481,141,6.7,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688802417,31,1,1,3,20,dcdnoyf6kzhj46iyfm7xq43fy,1,30.8,6.7,2024-05-18T14:03:52.021Z,2024-05-18T14:03:53Z,5037530569,212,13.4,5037530571,213,1.28,5037530563,56,Back,5037530567,141,25.6,5037530565,140,34.4,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688802507,32,1,1,3,21,dcdnoyf6kzhj46iyfm7xq43fy,1,34.4,25.6,2024-05-18T14:03:53.509Z,2024-05-18T14:03:57Z,5037530989,56,Back,5037530995,212,13.9,5037530993,141,44.3,5037530997,213,1.99,5037530991,140,29.0,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688802549,33,1,1,3,25,dcdnoyf6kzhj46iyfm7xq43fy,1,29.4,54.8,2024-05-18T14:03:57.373Z,2024-05-18T14:03:58Z,5037531201,56,Back,5037531221,213,6.27,5037531211,141,54.6,5037531215,212,14.7,5037531207,140,43.4,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688802601,34,1,1,3,26,dcdnoyf6kzhj46iyfm7xq43fy,1,43.4,54.6,2024-05-18T14:03:58.661Z,2024-05-18T14:04:01Z,5037531459,141,70.0,5037531461,212,16.2,5037531457,140,31.6,5037531463,213,2.44,5037531455,56,Back,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688802627,35,1,1,3,30,dcdnoyf6kzhj46iyfm7xq43fy,1,31.8,70,2024-05-18T14:04:01.692Z,2024-05-18T14:04:02Z,5037531565,213,4.29,5037531557,56,Back,5037531563,212,8.1,5037531561,141,59.1,5037531559,140,28.6,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688802697,36,1,1,3,31,dcdnoyf6kzhj46iyfm7xq43fy,1,28.6,59.1,2024-05-18T14:04:02.789Z,2024-05-18T14:04:04Z,5037531811,212,7.7,5037531813,213,1.21,5037531807,141,69.7,5037531799,56,Back,5037531805,140,31.2,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688802759,37,1,1,3,33,dcdnoyf6kzhj46iyfm7xq43fy,1,33.6,72.6,2024-05-18T14:04:04.788Z,2024-05-18T14:04:08Z,5037532161,213,5.88,5037532159,212,11.2,5037532157,141,66.1,5037532153,56,Back,5037532155,140,43.4,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688802797,38,1,1,3,36,dcdnoyf6kzhj46iyfm7xq43fy,1,42.4,64,2024-05-18T14:04:07.973Z,2024-05-18T14:04:09Z,5037532311,141,44.2,5037532309,140,28.1,5037532313,212,20.2,5037532315,213,3.87,5037532307,56,Back,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688802959,39,1,1,3,37,dcdnoyf6kzhj46iyfm7xq43fy,1,28.1,44.2,2024-05-18T14:04:09.293Z,2024-05-18T14:04:15Z,5037533051,56,Back,5037533061,212,14.3,5037533065,213,0.17,5037533057,141,47.8,5037533053,140,41.5,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688803029,40,1,1,3,44,dcdnoyf6kzhj46iyfm7xq43fy,1,55.5,34.9,2024-05-18T14:04:15.692Z,2024-05-18T14:04:19Z,5037533421,141,66.7,5037533431,213,2.05,5037533425,212,24.3,5037533417,140,44.9,5037533413,56,Back,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688803111,41,1,1,3,48,dcdnoyf6kzhj46iyfm7xq43fy,1,48.6,66.9,2024-05-18T14:04:19.693Z,2024-05-18T14:04:22Z,5037533791,140,59.5,5037533789,56,Center,5037533793,141,69.0,5037533797,213,0.12,5037533795,212,11.5,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688803143,42,1,1,3,51,dcdnoyf6kzhj46iyfm7xq43fy,1,58.9,67.9,2024-05-18T14:04:22.845Z,2024-05-18T14:04:24Z,5037533953,212,6.2,5037533957,213,5.08,5037533945,140,61.0,5037533943,56,Center,5037533949,141,59.4,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688803187,43,1,1,3,52,dcdnoyf6kzhj46iyfm7xq43fy,1,61,59.4,2024-05-18T14:04:24.309Z,2024-05-18T14:04:26Z,5037534223,213,5.95,5037534215,56,Center,5037534217,140,70.3,5037534219,141,54.5,5037534221,212,10.3,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688803197,44,61,1,3,54,dcdnoyf6kzhj46iyfm7xq43fy,0,70.5,54.5,2024-05-18T14:04:25.989Z,2024-05-18T14:04:26Z,5037534277,56,Center,,,,,,,,,,,,,,,,,,,,,,5zscs0qkg39k01a2n0qu9tvkk,M. Haley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688803249,32,1,1,3,56,5rurqie3qt1qav9ir5mkqinn,0,26.3,41.5,2024-05-18T14:04:28.105Z,2024-05-18T14:04:28Z,5037534499,157,,5037534501,56,Center,5037534509,213,5.96,5037534505,141,24.7,5037534503,140,58.8,5037534507,212,36.0,5037534511,1,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688803369,45,1,1,3,58,dcdnoyf6kzhj46iyfm7xq43fy,1,43.4,66.4,2024-05-18T14:04:30.413Z,2024-05-18T14:04:36Z,5037535079,141,49.3,5037535083,213,5.34,5037535081,212,14.3,5037535077,140,51.4,5037535075,56,Center,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688803409,46,1,1,4,4,dcdnoyf6kzhj46iyfm7xq43fy,1,52.7,30.3,2024-05-18T14:04:35.886Z,2024-05-18T14:04:38Z,5037535261,56,Center,5037535259,155,,5037535269,213,0.42,5037535265,141,47.2,5037535267,212,28.0,5037535263,140,77.0,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688803419,47,1,1,4,6,dcdnoyf6kzhj46iyfm7xq43fy,0,76.5,47.2,2024-05-18T14:04:38.110Z,2024-05-18T14:04:39Z,5037535311,212,10.1,5037535305,56,Center,5037535303,3,,5037535307,140,85.8,5037535309,141,51.0,5037535313,213,0.26,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688803463,33,1,1,4,8,5rurqie3qt1qav9ir5mkqinn,1,10.8,45.7,2024-05-18T14:04:40.265Z,2024-05-18T14:04:41Z,5037535529,56,Back,5037535527,157,,5037535531,140,12.9,5037535537,213,0.38,5037535533,141,47.0,5037535535,212,2.4,5037535539,1,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688803473,34,61,1,4,9,5rurqie3qt1qav9ir5mkqinn,1,12.9,47,2024-05-18T14:04:41.181Z,2024-05-18T14:04:41Z,5037535571,56,Back,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688803537,48,13,1,4,10,dcdnoyf6kzhj46iyfm7xq43fy,1,90.4,31.6,2024-05-18T14:04:42.054Z,2024-05-18T14:05:12Z,5037538947,102,67.6,5037538953,230,99.1,5037535903,56,Center,5037535899,22,,5037536313,20,,5037538955,231,48.6,5037535901,63,,5037538949,103,11.1,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,5037538941,73,5037538951,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688803529,35,5,1,4,11,5rurqie3qt1qav9ir5mkqinn,1,-0.8,31,2024-05-18T14:04:43.538Z,2024-05-18T14:04:45Z,5037535849,346,,5037536039,233,49,5037535847,56,Back,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688803559,49,5,1,4,11,dcdnoyf6kzhj46iyfm7xq43fy,0,100.8,69,2024-05-18T14:04:43.538Z,2024-05-18T14:49:14Z,5037535999,346,,5037536051,233,35,5037535997,56,Center,,,,,,,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688804127,36,1,1,4,34,5rurqie3qt1qav9ir5mkqinn,1,4.6,42.4,2024-05-18T14:05:06.185Z,2024-05-18T14:06:08Z,5037538681,124,,5037538705,237,,5037538699,213,1.64,5037538689,140,4.1,5037538685,56,Back,5037538697,212,7.3,5037538693,141,53.1,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688804227,37,1,1,4,39,5rurqie3qt1qav9ir5mkqinn,1,14.9,54.6,2024-05-18T14:05:10.745Z,2024-05-18T14:05:14Z,5037539339,212,25.7,5037539341,213,4.94,5037539337,141,17.7,5037539333,56,Back,5037539335,140,20.4,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688804365,38,1,1,4,43,5rurqie3qt1qav9ir5mkqinn,1,18.2,18.5,2024-05-18T14:05:14.882Z,2024-05-18T14:05:21Z,5037539939,1,,5037539935,212,36.4,5037539933,141,68.1,5037539937,213,1.96,5037539931,140,5.1,5037539929,56,Back,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688804423,39,1,1,4,50,5rurqie3qt1qav9ir5mkqinn,1,8,83.9,2024-05-18T14:05:21.714Z,2024-05-18T14:05:24Z,5037540221,212,18.1,5037540217,140,23.9,5037540223,213,5.89,5037540215,56,Back,5037540219,141,73.8,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688804457,40,1,1,4,52,5rurqie3qt1qav9ir5mkqinn,1,27.5,79,2024-05-18T14:05:24.633Z,2024-05-18T14:05:26Z,5037540381,56,Back,5037540389,213,0.32,5037540385,141,84.1,5037540383,140,37.6,5037540387,212,11.2,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688804513,41,1,1,4,54,5rurqie3qt1qav9ir5mkqinn,1,37.7,83.9,2024-05-18T14:05:26.242Z,2024-05-18T14:05:29Z,5037540635,141,69.4,5037540633,140,31.2,5037540637,212,12.0,5037540639,213,4.11,5037540631,56,Back,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688804623,42,1,1,4,57,5rurqie3qt1qav9ir5mkqinn,1,31.8,65.5,2024-05-18T14:05:29.441Z,2024-05-18T14:05:34Z,5037541203,140,46.0,5037541207,212,43.8,5037541199,196,,5037541205,141,4.9,5037541209,213,5.06,5037541211,1,,5037541201,56,Back,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688804653,43,1,1,5,2,5rurqie3qt1qav9ir5mkqinn,0,62,9.8,2024-05-18T14:05:34.545Z,2024-05-18T14:05:36Z,5037541375,141,46.0,5037541377,212,41.1,5037541373,140,93.4,5037541381,213,0.64,5037541385,1,,5037541371,56,Center,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688804773,50,52,1,5,10,dcdnoyf6kzhj46iyfm7xq43fy,1,10,55.5,2024-05-18T14:05:41.838Z,2024-05-18T14:05:41Z,,,,,,,,,,,,,,,,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688804959,51,1,1,5,13,dcdnoyf6kzhj46iyfm7xq43fy,1,11.4,53.3,2024-05-18T14:05:45.575Z,2024-05-18T14:05:48Z,5037542789,141,62.9,5037542787,140,14.7,5037542783,123,,5037542793,213,1.08,5037542785,56,Back,5037542791,212,7.4,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688804977,52,1,1,5,16,dcdnoyf6kzhj46iyfm7xq43fy,1,14.7,62.9,2024-05-18T14:05:48.400Z,2024-05-18T14:05:49Z,5037542883,213,6.19,5037542879,141,59.9,5037542881,212,22.2,5037542877,140,35.8,5037542875,56,Back,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688805079,53,1,1,5,17,dcdnoyf6kzhj46iyfm7xq43fy,1,35.8,59.9,2024-05-18T14:05:49.574Z,2024-05-18T14:05:55Z,5037543435,213,2.83,5037543433,212,17.0,5037543427,56,Back,5037543431,141,67.5,5037543429,140,20.4,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688805213,54,1,1,5,23,dcdnoyf6kzhj46iyfm7xq43fy,1,19.2,70.9,2024-05-18T14:05:54.910Z,2024-05-18T14:06:03Z,5037544167,213,5.91,5037544163,212,24.9,5037544157,140,41.3,5037544153,155,,5037544155,56,Back,5037544161,141,57.6,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688805233,55,1,1,5,31,dcdnoyf6kzhj46iyfm7xq43fy,1,51.6,98.1,2024-05-18T14:06:03.182Z,2024-05-18T14:06:05Z,5037544279,140,31.3,5037544287,213,3.24,5037544285,212,21.4,5037544281,141,95.0,5037544275,56,Back,,,,,,,,,,5zscs0qkg39k01a2n0qu9tvkk,M. Haley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688805295,56,1,1,5,33,dcdnoyf6kzhj46iyfm7xq43fy,1,31.3,95,2024-05-18T14:06:05.294Z,2024-05-18T14:06:10Z,5037544599,212,19.3,5037544595,140,20.4,5037544601,213,4.08,5037544597,141,72.1,5037544593,56,Back,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688805367,57,1,1,5,38,dcdnoyf6kzhj46iyfm7xq43fy,1,20.3,70,2024-05-18T14:06:10.207Z,2024-05-18T14:06:13Z,5037544909,56,Back,5037544913,141,45.4,5037544917,212,16.8,5037544921,213,4.83,5037544911,140,22.2,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688805413,58,1,1,5,42,dcdnoyf6kzhj46iyfm7xq43fy,1,22.2,45.4,2024-05-18T14:06:14.278Z,2024-05-18T14:06:16Z,5037545129,141,77.9,5037545133,213,1.23,5037545125,56,Back,5037545131,212,23.4,5037545127,140,29.6,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688805529,59,1,1,5,44,dcdnoyf6kzhj46iyfm7xq43fy,1,26.7,78.2,2024-05-18T14:06:16.446Z,2024-05-18T14:06:21Z,5037545751,141,63.1,5037545753,212,13.3,5037545747,56,Back,5037545755,213,5.40,5037545749,140,34.7,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688805611,60,1,1,5,49,dcdnoyf6kzhj46iyfm7xq43fy,1,44.9,45.5,2024-05-18T14:06:20.990Z,2024-05-18T14:06:25Z,5037546151,141,7.1,5037546155,213,5.59,5037546147,56,Right,5037546153,212,41.1,5037546157,1,,5037546149,140,75.1,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688805617,61,61,1,5,53,dcdnoyf6kzhj46iyfm7xq43fy,0,75.7,6.7,2024-05-18T14:06:24.959Z,2024-05-18T14:06:25Z,5037546169,56,Right,,,,,,,,,,,,,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688805637,44,49,1,5,54,5rurqie3qt1qav9ir5mkqinn,1,15.9,87.5,2024-05-18T14:06:26.267Z,2024-05-18T14:06:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688805797,45,1,1,5,55,5rurqie3qt1qav9ir5mkqinn,1,15.9,87.5,2024-05-18T14:06:26.939Z,2024-05-18T14:06:33Z,5037547019,212,23.0,5037547007,56,Back,5037547023,213,6.06,5037547015,141,80.0,5037547011,140,37.3,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688805921,46,1,1,6,2,5rurqie3qt1qav9ir5mkqinn,1,59.8,86.6,2024-05-18T14:06:33.747Z,2024-05-18T14:06:39Z,5037547565,212,21.2,5037547563,141,93.2,5037547567,213,0.21,5037547561,140,79.5,5037547559,56,Left,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688805927,47,3,1,6,7,5rurqie3qt1qav9ir5mkqinn,0,82.8,83,2024-05-18T14:06:39.037Z,2024-05-18T14:06:41Z,5037547585,56,Left,5037547587,286,,5037547715,233,62,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688805935,62,7,1,6,7,dcdnoyf6kzhj46iyfm7xq43fy,1,17.2,17,2024-05-18T14:06:39.038Z,2024-05-18T14:06:41Z,5037547619,56,Back,5037547621,285,,5037547693,233,47,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688805945,63,49,1,6,8,dcdnoyf6kzhj46iyfm7xq43fy,1,19.6,9.2,2024-05-18T14:06:40.471Z,2024-05-18T14:06:40Z,,,,,,,,,,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688806053,64,1,1,6,11,dcdnoyf6kzhj46iyfm7xq43fy,1,23.8,11.7,2024-05-18T14:06:43.063Z,2024-05-18T14:06:45Z,5037548161,141,20.7,5037548159,140,37.7,5037548157,56,Back,5037548163,212,15.8,5037548165,213,0.40,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688806091,65,1,1,6,13,dcdnoyf6kzhj46iyfm7xq43fy,1,37.7,20.7,2024-05-18T14:06:44.887Z,2024-05-18T14:06:46Z,5037548321,212,12.7,5037548319,141,8.2,5037548317,140,46.7,5037548323,213,5.55,5037548315,56,Back,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688806141,66,1,1,6,14,dcdnoyf6kzhj46iyfm7xq43fy,1,46.7,8.2,2024-05-18T14:06:46.294Z,2024-05-18T14:06:48Z,5037548613,213,1.79,5037548609,141,30.1,5037548607,140,43.6,5037548611,212,15.2,5037548605,56,Back,,,,,,,,,,5zscs0qkg39k01a2n0qu9tvkk,M. Haley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688806251,67,1,1,6,17,dcdnoyf6kzhj46iyfm7xq43fy,1,46.3,41.2,2024-05-18T14:06:48.711Z,2024-05-18T14:06:53Z,5037549121,141,60.9,5037549119,140,51.2,5037549125,213,1.20,5037549117,56,Center,5037549123,212,14.4,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688806299,68,1,1,6,21,dcdnoyf6kzhj46iyfm7xq43fy,1,57,54.3,2024-05-18T14:06:53.176Z,2024-05-18T14:06:54Z,5037549351,140,66.6,5037549349,56,Center,5037549353,141,37.1,5037549357,213,5.42,5037549355,212,15.4,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688806377,69,1,1,6,23,dcdnoyf6kzhj46iyfm7xq43fy,0,66.7,37.1,2024-05-18T14:06:54.872Z,2024-05-18T14:08:07Z,5037549693,212,28.7,5037549687,141,28.0,5037549683,56,Center,5037549685,140,93.4,5037549681,155,,5037549699,213,6.07,,,,,,,5zscs0qkg39k01a2n0qu9tvkk,M. Haley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688806371,48,5,1,6,26,5rurqie3qt1qav9ir5mkqinn,1,-1.3,73.4,2024-05-18T14:06:58.468Z,2024-05-18T14:06:59Z,5037549737,233,70,5037549661,56,Back,5037549663,346,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688806381,70,5,1,6,26,dcdnoyf6kzhj46iyfm7xq43fy,0,101.3,26.6,2024-05-18T14:06:58.468Z,2024-05-18T14:49:14Z,5037549713,56,Center,5037549769,233,48,5037549715,346,,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688806833,49,1,1,6,46,5rurqie3qt1qav9ir5mkqinn,1,4.7,40.3,2024-05-18T14:07:18.132Z,2024-05-18T14:07:44Z,5037551941,141,19.8,5037551937,56,Back,5037551943,212,25.7,5037551935,124,,5037551945,213,5.71,5037551949,237,,5037551939,140,25.3,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688806875,50,1,1,6,50,5rurqie3qt1qav9ir5mkqinn,1,25.3,14.4,2024-05-18T14:07:22.452Z,2024-05-18T14:07:24Z,5037552163,56,Back,5037552167,141,19.5,5037552165,140,14.8,5037552169,212,11.6,5037552171,213,2.84,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688806977,51,1,1,6,53,5rurqie3qt1qav9ir5mkqinn,1,14.8,19.8,2024-05-18T14:07:24.732Z,2024-05-18T14:07:29Z,5037552651,141,43.4,5037552653,212,19.1,5037552647,56,Back,5037552655,213,1.00,5037552649,140,24.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688807039,52,1,1,6,58,5rurqie3qt1qav9ir5mkqinn,1,35.1,27.9,2024-05-18T14:07:29.764Z,2024-05-18T14:07:33Z,5037552943,213,5.71,5037552933,56,Right,5037552937,141,6.2,5037552935,140,57.0,5037552939,212,27.3,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
